S1,P1,R1,S2,P2,R2,S3,P3,R3,S4,P4,R4,S5,P5,R5,process
2.9177130150203934,7.091515617244346,0.729078530155402,5.6484559417496065,9.247126089132035,0.8300916602669044,2.8772835084384734,6.975276822301181,0.7431382663040195,2.44336727611256,6.791948458824097,0.665594698277194,3.572157350015291,7.612129711306794,0.7746902403859036,0
3.0080395381177802,7.2970595591370575,0.7099007293854364,2.025553981108271,6.683315526032021,0.5698620754879447,2.5008640176250334,6.381179287459783,0.7717880471666385,3.5879721301985303,7.325938356497737,0.8401027473787464,3.901230605856667,7.73968121780664,0.8183994711447443,1
1.6868215717892745,5.095453355118043,0.8164194633608015,3.4486137921531625,7.569073446209912,0.7564304203125677,1.2822415920980377,5.5105937690768,0.5306191632211826,2.285367729140631,6.141595228582946,0.7613836985482669,2.099524558425736,5.753410314074069,0.7970400194240024,0
4.139082879018902,8.04209509843064,0.8042213121651132,3.3673716349749467,7.360230181737775,0.7811206519573989,3.5535021477877016,7.384891309908422,0.8188007479579934,3.992254214017417,7.878377551934339,0.8082663026813292,2.414434796752465,6.95954801977472,0.6264166231702613,1
2.9422820723998973,6.774088550831224,0.8057353738874801,2.77682117871872,6.9613106988943665,0.720071698040995,2.3690121639829433,6.077684753445829,0.8059364821308919,1.8270476539022718,6.015824744983723,0.6344090760158524,2.6537119942149925,6.369583567414538,0.8219427550026966,0
3.445258324983392,7.570026378320381,0.7555041758977598,2.7923889586829507,6.687196558044572,0.7846890617309694,2.5179061160343985,7.047204309639554,0.6371118335528546,2.141163954514789,5.967754321939345,0.75550599648066,2.589203543285315,7.233513292021225,0.6218383309240276,1
5.8404189138100095,9.509837526838158,0.8115357726556962,5.537146704855546,9.087284307750638,0.8426120443833051,7.260192113498119,10.498869183556366,0.8276999481378128,5.758170312594226,9.516218256730003,0.7990345930410566,5.458343721793214,9.269262674099215,0.7983261690348925,0
3.275347658574627,7.159557232907814,0.8029618990241699,2.4573348549125456,6.171578692757,0.8107401161051064,3.8711807567505203,7.5708636815985635,0.8487161401702875,2.4365783513192927,6.674863112385126,0.6872353932597663,3.1232854086000805,6.958394208166941,0.8105941751338843,1
4.536081849835991,8.601647081210771,0.7704199260691886,2.2806066710552813,6.878347675099625,0.6057480243050538,2.7171631391634468,7.027643036232788,0.6913630914318727,2.5402571987024456,6.519149754621038,0.751113624394928,4.741984269361957,9.664121764439315,0.6380360040727552,0
2.8612551816097236,6.817536649184209,0.7735911516963139,2.3470922859715166,6.262661260341777,0.7520075248901131,3.3754908506579357,6.932558780224166,0.8825913728757802,4.664888257984704,8.290204225955746,0.8529442591897464,3.618424508162375,7.345492237732155,0.8427282876857367,1
5.336017439338367,8.938897229043892,0.8391879050980761,5.585206746206806,9.06097619082522,0.8548681553218243,4.113240165384415,8.294865164431831,0.751234060511769,2.1073439444566193,6.910286160683435,0.5545659787078182,3.078915176914576,7.169876294087526,0.7526347446208921,0
1.4272007642707223,5.2687363856699445,0.64607359841206,1.679793733934096,5.449896121735943,0.7107050019616319,3.9843073628002497,7.967995045804655,0.78861418980994,4.796021954220074,8.675643939085962,0.8007327420155548,3.216459436192917,7.065888525398972,0.8095699504816531,1
3.4439389485774354,7.537778788482164,0.7616904876618213,5.3892746260294695,9.989428765301216,0.678670341203562,1.6450474085981326,6.0412561373640035,0.566413745005735,1.1628277812636294,4.456030376965549,0.7359172406776868,0.9926844315515563,4.697548121493357,0.5652994975568907,0
3.5857673877720213,7.380219795194796,0.8272816379788488,2.809799210216309,6.772965285507872,0.7697105704951366,4.63558958473288,8.121814917908951,0.8830975208234583,2.957033579391235,6.616139698290979,0.8489004953130004,2.655748634469934,6.636250256050026,0.757794276257821,1
3.6423747105281676,7.666780702768544,0.7786968248217327,2.2555812879142993,6.744100720609623,0.6231896784013814,2.0560123228696976,6.024271940624858,0.7119122094323354,6.211515033222067,9.415262910670958,0.8805266427042491,3.0301412012573214,7.30076553567814,0.7143909234522285,0
3.187200454498301,6.711985035232354,0.8890317754105922,2.2570539809601557,5.997476115775499,0.7885237085848782,2.86345888735511,6.641728299595808,0.8157152941156468,3.1328641145051623,7.097799969503166,0.7814548850222696,3.9399393900947226,7.618514558020398,0.8530191900038638,1
0.8099035908223097,3.9809839425925957,0.6421882229449413,1.658815611419183,5.228262611904729,0.7625936601702421,2.4142447864009693,6.24950003514072,0.7767846171693515,2.152959917236913,6.757064611602934,0.5925563616290745,0.92259042508268,3.990385013085328,0.7280969397593012,0
2.2271353022148723,6.270524011097102,0.7117849411028098,3.6765523584256727,7.5713424161395135,0.805943957957201,3.238527336355786,7.1361125461102075,0.7991605730623643,2.9969241516729777,6.722986962385284,0.8332226700440662,3.1779577773638437,7.605624713957215,0.6903800016764476,1
2.655045204008891,6.466626520717844,0.7978591419333868,4.855000513508188,8.48196049436516,0.8480210906653697,3.232865727981952,7.4140056439092366,0.739080436558761,2.4365544841072286,6.331014426915873,0.7639050565899291,4.409592439630831,8.044398403977794,0.8562905929425855,0
4.4175718110522855,8.502020827289597,0.7679786611624118,2.7590839284050412,6.436451424970379,0.8369158317761632,3.443555432484036,7.217482743883926,0.8307023403628591,3.4566394763895225,7.656433759469985,0.740987514825984,2.6046239203861266,6.377531509337214,0.8047290194201117,1
3.7488344824124042,8.148982234285958,0.7094134007936064,4.702063221869147,8.584364478270713,0.8018295005900029,3.385863434766444,7.5690676739515546,0.7426676809291226,2.17719300394233,6.160877839252195,0.7208113212426592,3.1330571133945972,6.988382056151702,0.8061667762028749,0
2.8534240969490843,6.57998865226801,0.828182213755519,3.1052164588315243,7.104295928318193,0.7731426939043721,3.3674650278456206,7.0947956442762115,0.8406847641539144,2.0842281647264294,6.240339963607165,0.6725717541427435,2.974513817603985,7.053120836356352,0.7513861851909731,1
3.117190403644219,6.8019651244394,0.8466509361099719,1.047227296108261,4.277478492937361,0.7192421796055526,2.701093183263572,6.4614689329927035,0.8129931937988455,1.2534373772871454,5.0315588942794855,0.6221675902571063,0.6608981551318891,3.806690502774772,0.5731248856921279,0
3.484129980268225,7.176481939777785,0.8501215396778391,2.388379422839132,6.321723026955621,0.7510040108645393,3.562379823188953,7.340435264134564,0.8308190777261185,2.7225202281066307,6.729305047785535,0.7555105748457805,2.9700173453831367,7.0238776514904915,0.7565105234644955,1
5.180792461772663,9.217199795769714,0.7663162872188058,5.259063617177117,9.045781986752544,0.8076553147121943,1.5612892462839913,5.58976847672538,0.6279218449516215,1.2291508925123775,5.66576836522652,0.48116877280759557,2.7987730070532155,8.33909216767655,0.5057547763138308,0
2.974753219227876,7.548507438722608,0.6560525569415757,2.178162556403037,6.022620900037349,0.754621367340679,3.7373121576184136,8.445163539356255,0.6584959520738626,4.223885279374618,7.850201226536865,0.8613118051564161,3.120798604189371,6.92634815019869,0.8174608683721912,1
3.4048684755865555,7.518524582643462,0.7569112434194926,2.7018337040099842,6.62930528179756,0.7725603963919462,1.261204739727877,4.516631114422524,0.7769019548571103,0.9688737615599785,4.355392747483917,0.6418335451664764,4.3135017809347715,8.233015536363581,0.7996905717728113,0
3.9574610153069005,7.846375145831236,0.8077712138624057,2.8068626714909146,6.613805404905718,0.8063585653034246,2.9801268167561363,7.153725081857853,0.7317792946868807,3.6066869534827055,7.385281640875523,0.830967788042746,2.9800625030627614,6.635146242539455,0.8506173527374972,1
4.445377650303685,8.522179484869053,0.7691608532311383,3.3889935252432566,7.659789535961017,0.7258500804545988,3.1955496159712773,7.853791158303141,0.6510235991312608,1.9205449211250527,6.806105560548801,0.5209990993427374,3.702548913258722,7.898956233182332,0.7457122091652902,0
3.0346659483359826,6.756253359059247,0.8354277580708055,2.425079223769583,6.254844460170039,0.7789377753982053,2.9733110199854162,7.275768696265633,0.7058175236304687,2.9931919914063863,7.257502690354162,0.714118078233116,1.9208456331615849,6.595184311158391,0.5549430984633399,1
1.465327239191139,5.225991925401656,0.6742283629148681,1.34121617370208,4.487856457864977,0.8368174549691656,2.7564902719968543,6.3670127895359965,0.8544661913614697,1.3791612711225347,4.539139386302054,0.8411585793075006,2.333200375524486,6.134177635123875,0.7792004688617149,0
3.862444240520914,7.817668983997852,0.7941774139050005,2.49204064713919,6.542872764233518,0.7315230851270678,3.828400180780992,7.918978071807974,0.7671652302216836,4.760687289087626,8.288603452518654,0.8707967400447844,2.7274532006054795,6.536852428222926,0.8021023892600831,1
2.9631374862760373,7.176244106743857,0.7230482183190066,1.5448635144563527,5.072074814040996,0.7546206384819949,2.094242711234274,5.751801964350511,0.7954795640355264,0.9412704905898789,4.384477610833793,0.6153023787995705,3.1108402305387353,7.178544290019108,0.7586034305682131,0
3.7728084758190503,7.808167157077365,0.7776361095383383,3.1176275282071995,7.725486791464835,0.6564208738025746,2.2276195926224664,6.11628207145203,0.7483002338044671,2.6851889275086336,6.2843083612601935,0.8544167183813564,3.709706259679241,7.865355762333473,0.7535509894794777,1
1.68057256438665,5.621099385767902,0.668381784130001,1.6676344178142581,5.391107459521877,0.7210323273366549,1.5042774785539523,4.941837092231813,0.7740356577755124,1.7238639811151848,5.172674362830764,0.8096225233630183,4.749495143692626,8.783174766458215,0.7736673391390079,0
3.285458282249519,7.708444708206483,0.6948199791281915,3.063464062511443,7.255003793198856,0.7313872182681942,4.19806937771838,8.242886887623147,0.77642729582114,3.081519167170278,6.814669078237008,0.8338447426991001,2.4423167968533517,6.253158924983756,0.7848974666721007,1
4.777708323233746,8.716931483139518,0.7901366960703569,1.7817667265189157,7.100157167261384,0.4441450067650686,2.7231649066746844,8.066392565224596,0.5259265528742778,3.2506829365274004,7.942979543284673,0.647466924306972,4.2465243264920245,8.224212499187935,0.7889597252204416,0
2.3403144075490383,6.571247344655735,0.6810648099131469,3.6623943660971743,7.665154559566796,0.7833090397956692,3.157005942163962,7.191924482569873,0.7669994036931064,3.728799707722972,7.323224848796535,0.8737238332841742,1.9510189985097213,5.70942016682487,0.7521203735012639,1
6.483406149029323,9.934725545460655,0.8254700959175283,1.6560120014529587,5.89444263008513,0.5989462548578449,4.398390073095132,9.177719768716809,0.6561966676762504,4.630037734913435,9.466746263717162,0.6492215403326367,4.553526043783597,8.954135718761826,0.7136912025729066,0
2.9377551896837133,6.936378665937621,0.7672906014069769,3.0067027143046645,7.3978479898214875,0.6903821390954755,2.383405011449031,6.4650694630157295,0.71657445375314,4.080857418109089,7.9744354238133965,0.8064201930277961,3.604465411293737,7.433738942154494,0.8196644799661271,1
5.657221194734145,9.455428789451876,0.7951527538065656,5.524976273589817,9.360191863217697,0.7924480107325664,2.630020120757752,7.095577440759621,0.6564375962390375,4.151913783284834,8.24500730978808,0.7674959643931082,1.5014566535138354,5.423014315947918,0.641565735117808,0
4.175391241808151,7.914532068875888,0.8376383519188926,3.8414071171752715,7.734752891119528,0.8068769584997691,2.4762411711619583,6.589626585911187,0.7166072436968057,4.114365263646705,8.05481541710916,0.7968957734654638,3.165778625818987,7.00658025913969,0.8103603891348623,1
1.7758515279295681,5.731220753541602,0.6793948393677345,5.18575795170009,9.518579958343024,0.7192465395977615,3.8428596429370314,7.57622529565629,0.8413149857830668,1.4252463014168244,5.407129352386534,0.6125848732190954,0.5342545992733018,3.3371274314214303,0.6028545620776448,0
3.02325548883407,7.761458612013802,0.6306639726127352,2.5396211424329778,6.598430387420847,0.732989104861283,2.0068232821020064,5.748924103940583,0.7630374336573279,2.9774667314531666,7.805816304349742,0.6140731777830089,2.0189151384455992,6.075620953464174,0.6873003832818427,1
2.175566134612792,5.746745140989879,0.827824507287094,3.6251229385352017,8.039643351040256,0.7047888694440028,2.4318824817090925,6.590587348521243,0.7035649691840574,2.2112801239024646,6.507366658456806,0.6562103420372506,1.6190403555664212,5.3429053379365605,0.7127095505794462,0
2.3740087379297172,6.264961994935354,0.7600729827876994,4.3200872540804065,7.95320963614337,0.8582573323663781,3.1082526219659505,6.817268903760427,0.8404373079197608,4.283595698145894,8.103660811558534,0.8197016855745667,1.3255186528587342,5.57302639526453,0.5363070519760618,1
5.143372320049801,9.089602145281855,0.7822905399503622,3.2547069087202782,7.214796692135652,0.7857303972081274,0.4784875022523354,3.4224384698098875,0.5133447974433579,2.4389362631315756,7.2537115122332825,0.582491720307961,1.0303639659442374,4.012893539943394,0.8040540606187391,0
3.9338164595901253,7.780469124240101,0.8166056678770731,2.3580936111018906,6.032354724068943,0.8143238643360659,3.5180029144374596,7.5465412601366415,0.7762652715828571,1.7213832750001135,5.431298471678497,0.7332973300197762,3.8059317307719316,7.549197769128191,0.8392072981987531,1
3.1712756404572313,6.791484272473092,0.8640014215466942,4.151994048406856,8.30057986475801,0.7572682024690737,5.10163056907818,9.295845747815925,0.7418926238122344,1.7233158740753614,5.5840132631559944,0.694515384131512,1.9581553441724435,6.823779487772506,0.5284538158180905,0
3.664106139354895,7.5650702464620885,0.8045480367163804,3.8212927433020147,8.235198575913788,0.7080631975726803,4.0690781543127486,7.845504622823213,0.8307381023382066,3.6305060410731604,7.573735783619547,0.795347146282005,4.196115955166155,8.535905701569371,0.72369925845145,1
3.384380413725069,7.54524340365539,0.7470377152868214,3.7609147379701526,7.69604379342449,0.7979364260068398,1.355622536747133,5.688594650135785,0.5264276199036622,5.887853544143186,9.115075529391312,0.8905254169963788,1.0151253069837505,5.49703171519521,0.4221560655159014,0
3.3617771033764923,6.93902670463509,0.8773677389472238,2.01300859990549,5.694397852435946,0.7801172489147733,2.3601690907962407,6.159983741194715,0.7816167374282011,3.718473520272175,7.703566032508171,0.7873918913852256,2.459637102640281,6.333900521920718,0.770439291490903,1
4.840888506919383,8.549976899457867,0.8321565992707429,5.8998757753184545,9.474948995601638,0.8258458103377143,5.005539713088831,8.870493732770008,0.7994019228982436,4.6076589028546895,8.389302238542312,0.8226943293667485,2.906318246957402,6.8316416372914945,0.78253339259633,0
2.7163701578572765,7.023531091611302,0.6919708442058828,3.2777342538589096,7.855477100806928,0.6674803266730666,4.77810620028397,8.262818976202858,0.8794460161167188,3.868559406880262,7.754066208609802,0.8085374204188771,4.198170507549831,8.650715387128988,0.7049622959253321,1
5.782624118777123,10.387527744066489,0.673457872123433,3.4576785114157325,8.63026287663538,0.5833731356871531,3.708074332745188,8.12799591137946,0.7053283537803771,1.4729837975374687,6.4216347452395075,0.4488659212284922,3.0946594860263232,7.1633810837125615,0.7578558753847241,0
3.517678156058885,7.79544374147185,0.7274184005321198,1.8288726376622573,6.242263800677758,0.5898058692925772,2.4154372846715466,6.841820131960029,0.6484288429398058,3.7950004698669697,7.870765983631964,0.769817355534185,2.8129335544199736,6.682209632242056,0.7916425799734843,1
5.132665424636154,9.21050901359505,0.7603009894981324,4.722899952070138,9.133791926360443,0.7114041298552418,1.0498437323207406,4.471617359881392,0.6597892826725522,2.4562881100816933,6.32890257295319,0.7706059351693595,7.123534049753646,10.73098911542377,0.7773665692926877,0
2.4209286506029803,6.533242686475381,0.7127451524115956,2.5876108999594227,6.472720637566959,0.776131141329911,2.914944728647682,6.752704237430512,0.8033128822538362,2.6804515660517683,6.5439119970832476,0.786580050830349,4.4519338669567325,8.166282431952128,0.8388991925309146,1
2.559269775853702,6.5389373121021395,0.7521623385792731,1.0507771128179046,4.989476370557977,0.5304085649448307,2.226464101789211,6.61531705429019,0.6393287490967497,2.9046663279364595,7.04751737669571,0.7349094020135332,2.325300001893478,7.575030762749303,0.5092371210673143,0
3.8886532650630468,7.882558210566121,0.7864565096382651,3.2193260578732845,7.33701649960626,0.7515118576431346,2.3969874138770075,6.819259110047769,0.6477407690055582,2.7092502254765205,6.5695613349911905,0.7888351220585967,2.5598959894459794,6.243626618079074,0.8251983236864858,1
3.174972625495527,7.461976390801546,0.7165427529381457,3.7836306374026627,8.634344590852557,0.6377637686406047,2.8249414660157615,6.98115575904124,0.7283911524002834,2.6161683942804834,6.180346051786383,0.8606963730594587,3.576146326796721,8.58831288577123,0.6092694868895915,0
3.0804695563248927,6.943955468762507,0.80281029107038,2.703639427237407,6.737526735522071,0.7484411063536298,3.398448966685538,7.493665006953435,0.760504988727077,2.5975986904811252,6.756590985259601,0.7150339486243932,2.557416250182902,6.5298575731248745,0.7537092878096678,1
11.078562788995896,12.465353651073887,0.8959506295196159,5.7418809155751065,9.255274801414965,0.8423360910816619,6.880405785761099,9.942655811957932,0.8746193980574425,5.634102173153947,9.587367479467785,0.7702573205742608,9.148675652087231,11.230554313509046,0.9115189666685555,0
1.9735892318330759,5.882695362328979,0.7166612343143434,2.6671798364244035,6.437059175332551,0.8088857044614018,2.9644009695512965,6.593929473778616,0.8567580922138324,3.0037200209808117,7.186238904448449,0.7309135466550856,2.8890926373909123,6.536794885763722,0.849653040965107,1
5.749421534825552,10.032380328894792,0.7178373300581576,3.4777412569360906,8.147924939287845,0.6582836862876286,3.9528105877016415,8.027986639008027,0.7707305719461903,4.443361700441158,8.736241832558433,0.7315975398503594,1.7093510767333469,5.080445363992834,0.8322188786323028,0
2.8643863992450913,7.799447816555897,0.5917166005678517,2.6579436230600324,6.90411533460633,0.700711997572156,3.595259318568189,7.325112320501608,0.8419988684506458,2.977522511059478,7.712778906608074,0.6289891491146744,3.43611054484538,7.490692993025763,0.7695431835904424,1
3.038796644689802,7.139733184241091,0.7491133516945361,5.844484318514977,9.59085001851707,0.7984392216558771,3.2407073451069954,7.2670262230384886,0.7711453120966753,2.014880011650513,5.99989061259395,0.7033514504149185,1.789890422232214,5.724656890556784,0.6863369552699784,0
1.5634145207840637,5.455321444538761,0.6601510433446681,1.4522177122152833,5.208928919258492,0.6725812115323765,3.292692377209552,7.651799137057848,0.7066980615919101,1.590929812313949,5.1098187380651385,0.7656845694586376,2.2673237732733917,5.876609715152207,0.8250299381044577,1
3.2490855581986624,7.158508298107379,0.7967571075743717,5.02178496392047,8.69280456800529,0.8351185763228701,3.518794716388351,7.328221409040191,0.823391976344245,5.685382637709789,10.33252075709327,0.6692016299671553,4.405544360010476,9.678126648409107,0.5910535641946228,0
3.8651013573720014,7.6884242476012306,0.8216674289954282,3.68514526223947,7.37856502784261,0.8505907538598841,2.155265437442714,5.780684815366444,0.8104981860276237,2.25595847905737,6.278669079275245,0.7191273038106387,2.4691478342063684,6.6324501382582755,0.7053569821002973,1
2.4914222964186346,6.524753939403276,0.7354089893966125,1.7764618202193614,5.597790401264344,0.7124140499923393,2.5876630952011577,6.435868969341911,0.7850606490341857,1.5827997117933892,5.388762419735546,0.6849482382001025,1.8825164905088414,6.824234565533683,0.5079731541804533,0
2.6526502222598416,6.538835922617189,0.779630771537407,3.6011017661147133,7.206533237363482,0.8713496691423527,1.7541966341512911,5.236739273098741,0.8038337448008072,2.9338436734093567,6.955485304307517,0.7620648993479509,2.2520633804159216,5.920328284924534,0.8074188689040281,1
