S1,P1,R1,process
3.454522032123763,7.557796584178593,0.7599892219241784,1
2.3860950471998414,6.42733197079688,0.7258320478705096,0
5.279869684654912,9.015324666765137,0.8163385856451438,1
0.8605046089754561,4.505123101255118,0.5327822405910682,0
4.342785502544009,8.297640977544823,0.7926271855587281,1
2.650611146951332,6.669014986892911,0.74891494505236,0
3.023381900542264,6.67610848324312,0.8524248515510991,1
3.0155159696365215,6.983003859934243,0.7771179358542621,0
2.965571574749662,7.027252995675866,0.7546526399971968,1
2.495161001213179,6.213229958366766,0.8122198192758325,0
3.8251891708638026,8.329427841810512,0.692839183429709,1
3.9972306160166804,8.434288092665772,0.7061097472964134,0
3.1377964729769383,6.9497094748106605,0.8163968775646738,1
6.6687226666354755,10.933630186241249,0.7010092681116227,0
3.538866025049585,7.992613960462235,0.6961395543247653,1
2.6680369220182585,6.583479662948852,0.7735541185077087,0
3.77020592548251,7.8135087824548215,0.7760375330155601,1
3.4862993789453345,6.9709602723755655,0.9015489816965174,0
3.4043902205394856,7.226578081880963,0.8191884101358068,1
2.9256009800233547,6.955742216662632,0.7598677275563027,0
3.639354633104306,7.533759375866267,0.8057693639590683,1
2.291402191771307,6.390065721779788,0.7051808960769713,0
2.1542439200902916,6.587031731393177,0.6239147153776523,1
1.218941075866616,4.546881647773912,0.7409096925468447,0
3.209942407045915,7.044427382926695,0.8128599219335412,1
4.283110134125488,7.871801639732511,0.8686019942610872,0
2.7689057914581903,6.7968009027880925,0.7531976335776617,1
5.868518608226088,9.033323532364443,0.9037394075875289,0
1.8370052061083684,5.574089418729569,0.7429718998292039,1
4.025017458653759,7.806027820478153,0.8300752081290254,0
3.488819945686911,6.97763822987095,0.9004747159895051,1
3.707953817290938,7.781524525536797,0.7695109412511861,0
3.5294184253484335,7.467601091030099,0.7953362763442008,1
4.0117418125975615,7.765653006168304,0.8359626557019258,0
2.9382603452245406,6.911652244473873,0.7729232661675702,1
6.156766749840006,9.665120510428471,0.8282243938796742,0
1.9667738312242535,5.930136180335728,0.7028051768942465,1
2.0640247201161297,5.473982581064777,0.8656013721711433,0
3.9609291827843807,7.821953911826897,0.8135353642340115,1
5.38014877996073,9.989289813233395,0.6775399740333014,0
3.562303602657219,7.7736533818400995,0.7407820494784185,1
2.7199833415456336,6.636140284894761,0.7761488025339189,0
2.6318306500412856,6.630888778069917,0.7521843921450495,1
2.1589551473104134,6.357397501747524,0.6712661539293963,0
3.2371363257667403,7.406345997765118,0.741588283299287,1
2.077622101067139,5.820063693798905,0.7707631545118138,0
4.41488577070361,8.06830173147815,0.8522461987815174,1
1.4985177319091179,5.063068681013973,0.734588479376336,0
4.0606448115800795,8.244569144727258,0.7507043591577233,1
6.241742593264922,9.594205834852138,0.8521139110509998,0
2.6555239760461946,7.16337096090952,0.650317149411708,1
3.9093091569717644,7.947762692420325,0.7777143245847415,0
5.336566420072298,8.755707641219253,0.8747607325818143,1
3.722701299966176,8.054649479424084,0.7210655777655096,0
3.379176130919956,7.741186724907544,0.7086072745919375,1
5.262599466020859,10.116689854645061,0.6461499411569297,0
4.684768212615346,8.433619612162026,0.8276942814190105,1
1.3888684365578505,5.540511221009274,0.5685534441392326,0
3.003141439059063,7.544172476529001,0.6630746628349162,1
2.825306079227792,7.28822335474872,0.6683931969082912,0
2.73133388772089,6.821244153154776,0.7376620955563894,1
2.7053466175774297,6.411742275696326,0.826952692685952,0
4.723639803525298,8.578612071047836,0.8065895275588394,1
3.140747501783026,7.27596841883582,0.7455233947900185,0
3.7696955075882697,8.143638990224009,0.7142974669138901,1
2.5470979943820553,6.251159575816022,0.8190951360190208,0
3.8478480185684565,7.765143946247633,0.801915766656382,1
3.2804237455657947,6.822480180986784,0.8856359667487657,0
2.1747959464247653,6.336265419617771,0.6807092570293994,1
4.356095011312636,8.118008507233702,0.8306311301900867,0
3.246546499498951,7.323059381334353,0.7607577407826641,1
3.9808508547598684,8.302086699743294,0.7257904373572294,0
2.5142645972593947,6.553585202063572,0.735635949185885,1
1.9414644954142204,5.556385798764039,0.7902318531263309,0
3.5582110150229123,7.9015297045384685,0.7161750871620532,1
2.3087504965635848,6.843621611956114,0.6194623099020784,0
2.307168803228701,5.8956473968838985,0.8341155766359223,1
8.205102327345928,11.147216050014743,0.8297763042560223,0
4.394033390536702,8.054917677369342,0.8510420212139563,1
1.11576895929896,4.12831757431022,0.8226932659173912,0
2.6659388657719885,6.485621212376305,0.7964470156177608,1
5.852261087126825,9.526641093195504,0.8103151323566748,0
3.2451220721292198,7.213473113573405,0.7837040075010372,1
3.7292847855536144,7.575677277517367,0.8165682364226395,0
2.6109654786965466,7.225624843505884,0.6284347264275214,1
4.859441908148419,8.984624928735958,0.7564780920135082,0
2.2093236928047792,6.101041138806446,0.7458668530256819,1
5.100167444075307,8.85891322025602,0.8166451812643943,0
5.667115999780939,9.285724326478146,0.8259245850573285,1
2.3560773542369238,6.557336154151557,0.688564317891948,0
4.126730512310672,8.082400525273178,0.7938441280204925,1
4.330574999100107,8.054230888518308,0.8388943662957041,0
3.1360415235332306,6.92487600982694,0.8218028914551726,1
1.4209737804324236,5.283821294927806,0.6395870868254634,0
3.2143471553429515,7.130179412458188,0.7945143175339562,1
5.06222744138904,8.775718162865312,0.8260116704924839,0
2.7938311436149963,7.8876846511264125,0.5643011558214815,1
1.310485250904593,4.647256104859798,0.7625156967758031,0
2.8949290877507114,7.081104999051519,0.7255138803555801,1
4.346776280892079,8.968753823862743,0.6790674995359829,0
2.8280962104037077,6.533145044482623,0.8326441659688667,1
1.4613255949033905,5.107260405933847,0.7040132793716308,0
3.685938426277011,7.86530732898046,0.7487322610784619,1
1.729161194651858,5.430928373051209,0.736711068081091,0
4.136579279629818,8.13979799126985,0.7845560257315444,1
3.7263169911472476,8.48295768263261,0.6507213555578818,0
1.8801821839179937,5.980902886662971,0.6605052830703103,1
3.3025413088451954,7.21727241996126,0.7967313862480537,0
3.1545991261742734,7.11947080095881,0.7820933916798005,1
4.81929174844092,8.860159973377279,0.7714538587183328,0
4.044054548964187,7.7848333934985705,0.8385485727202059,1
3.4200467722579124,7.853745701504167,0.6967680682400913,0
3.220702528487801,7.679067840280762,0.6863465729963184,1
6.860965593612766,9.996553582175476,0.862768954199553,0
3.320432485980171,7.509986280333758,0.7398202782079594,1
2.05656356113017,6.220538419944743,0.6678763223408606,0
3.20304963777932,7.256117455552947,0.7644778820077759,1
4.778303482565701,8.665686564629103,0.7996089382512386,0
4.284175175465694,8.298735563610224,0.7817236156535609,1
6.082333119374633,9.92874752040598,0.7753381111050853,0
4.691753690679765,8.226607392095667,0.8711712315489015,1
3.500666683654597,8.201837702951941,0.6539405719804631,0
3.443238422897111,7.184457555841498,0.8382797846373363,1
3.402395377684786,7.3981791039016285,0.7811689304026396,0
4.222889913796655,8.219822764664764,0.7854069087659595,1
5.410402513963723,8.909507300249567,0.8565092630919432,0
4.829522482658441,8.50351879205319,0.839298997901767,1
3.496331489625962,7.467725947481784,0.7878539600078611,0
3.735452997588995,7.986185819072357,0.7359940752245056,1
5.22551462558806,9.001914600860236,0.8103435030468668,0
4.224663283349929,8.02483088897779,0.8243851994990137,1
4.2918904337389625,8.09004885213465,0.8240550064684756,0
2.964962949166733,7.058872626411141,0.7477534819269396,1
4.228232973805234,7.903274941625805,0.8506572183303094,0
3.996051848211983,7.641465852793635,0.8599785620040633,1
2.9823383221648596,6.824584877846981,0.8046634856065557,0
2.8734401896041177,7.167556884735828,0.7028614579505154,1
2.9841473012748065,7.516116914290257,0.6638088935536189,0
4.945439609711945,8.510446940449626,0.8580449313172321,1
1.8855122715413768,5.606657532213555,0.7537566712108558,0
3.7144729921179827,7.486474933255298,0.832822249914605,1
0.9356968637835025,4.756894082428301,0.5196346166758898,0
2.259222716857918,6.150413836145184,0.7505164799911299,1
3.3513775432612323,7.061762063399939,0.8445143981141732,0
2.9509050792443023,6.668098502760831,0.8339904748855729,1
6.481978237874757,9.961875734058792,0.8207959270168228,0
3.502884509479125,7.479471959690694,0.786853364423024,1
3.0914259430729385,7.530272599551546,0.6850895055440881,0
3.8072955728580027,7.772036050615217,0.7920577450638073,1
4.733303776515677,8.147272496410002,0.8960861348737545,0
3.2095079139628933,7.081525533247202,0.8042566566491863,1
4.970390170694936,9.58766748284822,0.6794764650579759,0
3.6878258523585687,7.344522695313449,0.8591185851296109,1
3.6938398724535797,7.942355879357007,0.7358499133006912,0
2.5859683521453314,6.669881039790853,0.730460764128435,1
2.5029849964806243,6.122486089939781,0.839097633342188,0
3.0761817015318034,7.0393573118549835,0.7801099696083251,1
5.213880014840107,8.94960780827432,0.818018053817123,0
4.030668246206834,7.781615142376586,0.836464322923616,1
1.5880990970244535,5.11927820639384,0.7615001603432844,0
3.4177201752104884,7.224160478577475,0.8229464883091402,1
7.3681054448885375,10.21302540877959,0.8876808924325733,0
3.342808280120047,7.481057913411652,0.7505770821853331,1
3.5704189112636575,7.824777799916476,0.7327992407442698,0
2.0479504277764504,6.0288142666747175,0.7080525562242006,1
1.3396154927374802,4.582827751355496,0.8015358597838182,0
3.352944107732006,7.0036818972264605,0.8589805952354964,1
3.0544576603432843,7.054210200522611,0.771342356593564,0
2.5961766011321896,6.5793738701608655,0.7536591288639369,1
7.236662333738639,10.215028538196622,0.8715032362581672,0
4.32812455232846,8.16344508214456,0.8161362407335363,1
2.693368799905339,6.684817553036442,0.7574022162796887,0
3.165128391554994,6.814784923954996,0.8564398913463954,1
4.271516027739421,8.310892633395355,0.7771351644490172,0
4.327037623243548,7.924009766230723,0.865985322240981,1
0.687528538881539,4.2460205272334814,0.4792216337011321,0
2.794087537252148,6.590979640750497,0.8082578512923027,1
1.9193681359866042,5.9821355243130245,0.6739934086284765,0
2.966066490434347,6.81268199150894,0.8030720524457844,1
2.973439992378123,6.951481001552789,0.7732400887728315,0
2.701935397117019,6.790909682871222,0.7362561167420464,1
1.6349266365170263,5.250962464539477,0.7451270091291575,0
2.3787839180566883,7.479039560579471,0.5344083027852141,1
4.083491084272444,9.180801323692,0.6088079253446438,0
2.529724958686276,7.29094418365214,0.5980198816093222,1
5.082236782922115,8.873328499657424,0.8111321948541331,0
2.8086193220558724,6.634119981418634,0.8019293339433802,1
6.391956994421772,9.542147386376445,0.8821683407090691,0
3.3216689682696074,7.410115254859079,0.7601797340987122,1
3.2321371249592925,7.716196631749966,0.6821707112513613,0
3.445479772350992,7.348387196831514,0.8018174525763943,1
3.425823267611719,8.352035847132212,0.6171491275674427,0
3.5040999675889246,7.085336768405936,0.8771328111851275,1
5.604834009922912,9.70116403892707,0.7483847390436033,0
2.5583096196893225,6.483070610145592,0.7648943701822327,1
2.211434589776053,6.111360531224041,0.7440603327875099,0
4.487605287364564,9.078035045521768,0.6842909637859704,1
3.665079214387678,7.772262324566639,0.7624271080244526,0
4.209092088679301,8.045357895333328,0.817160856470467,1
2.548295281868221,7.76737169321617,0.5307761966610984,0
2.4366015910305885,7.420957951775492,0.5559995573644017,1
9.578902965787027,12.271445421748425,0.7993448800707389,0
3.2289591462875453,7.438326417392582,0.7333679882287538,1
3.770026523244174,8.565190072625628,0.6457735600549497,0
3.5634578699671993,8.008752905658904,0.6981547601666511,1
6.776445847283168,10.22399954173743,0.8146483710005525,0
2.301050773108375,6.08336779526681,0.7813541387697346,1
3.497587066615735,7.634058984833484,0.754166740931085,0
3.09560659692999,7.032439374068938,0.786581329788354,1
5.639300486238463,9.25433363475915,0.8274557824954077,0
3.3306755944804207,7.498620201022222,0.7443539267754029,1
2.2435525018591753,5.8722395392911215,0.8175956557057314,0
3.10939608867663,6.9994145768787455,0.797558369211191,1
4.97186783425098,9.214139229554897,0.735901856825411,0
2.702787230434759,6.476483432471479,0.8097355462890448,1
5.381902436415993,9.097020043166596,0.8172357967368753,0
3.3996078814391515,7.814102262082069,0.6996494716037817,1
7.7141783035597635,10.638075632251336,0.8565907682303838,0
2.6181600540295475,6.610078983966736,0.7529961550813262,1
5.317046539640247,9.560070445856955,0.731068616323774,0
4.345629425874213,8.081361401160969,0.8361679074276278,1
5.48650486879622,9.313352305919295,0.7948653571310293,0
2.86853878527481,6.986769267395765,0.7384443769873776,1
7.215899549181269,11.613188566170235,0.6723530622244682,0
3.4520304684247405,7.072826354940261,0.8671585142109781,1
3.2494886595826156,6.955159003278573,0.8441327768191048,0
3.214311786637383,7.036052869811458,0.8159051540331832,1
3.1237898502752732,6.923132567506078,0.8190046696604105,0
3.86021329667951,7.7205332979933505,0.8138166400506877,1
8.078829949587895,11.341294291794346,0.7892836216691885,0
3.603313747613578,7.445837465903603,0.8167419054949692,1
2.8170275424266276,6.784536531521479,0.7690606428244442,0
5.132144479905201,8.515132682125861,0.8894589288521275,1
2.8338970702647015,6.99738364090632,0.727315035336149,0
3.271875561976236,7.440555912039869,0.7426699860829904,1
4.490173502192418,8.893300865565466,0.7134228525652286,0
3.1824938340469457,7.202966110819817,0.7708230483060093,1
2.94205036708996,6.778481465072353,0.8046280006947099,0
3.9313792214699683,8.33253563102821,0.7115418409812502,1
4.706647901636265,8.637533116622201,0.7927607202254967,0
4.342050391009775,8.152813633995143,0.8208989375845648,1
3.6649511603198426,8.166792809968442,0.690517961946445,0
3.3943703259812392,7.394410233737434,0.7801210631942554,1
5.833367379760751,9.261972322625612,0.8545200063061483,0
3.034328640900678,7.046520769503105,0.7679324289085216,1
5.442104873719357,8.701970565351068,0.90311187086471,0
3.5081079113374662,7.833981334284192,0.7183196437865706,1
4.260422430127748,8.165825410507075,0.802901641844774,0
3.6596405807709593,7.9663163015161995,0.7246581929919325,1
3.747525919086853,7.732833982709675,0.7875481879328319,0
2.9728092089075626,6.7499024826789,0.8199396809755954,1
4.013053510036823,8.369443346792963,0.7199323132816468,0
3.8055565913630924,7.416278990117826,0.869472660347308,1
3.065973719101355,7.148410938519665,0.7539790355818788,0
2.8063561687645646,6.3742926006439715,0.8679379189420278,1
2.7243451702126236,6.5307025701661185,0.8026980079048385,0
2.5913616913321538,6.601429550027032,0.7472430982481951,1
4.264721356037698,8.219204426818113,0.7933064044181534,0
3.7210782446012867,7.725657228465179,0.7834437048635637,1
3.741961559731036,7.342525310964344,0.8722044160878255,0
3.1648214916799056,7.730973853539833,0.665412069820538,1
4.553014284677658,8.298190218566917,0.8308872698010262,0
3.3315652012236487,7.446685681077886,0.7549742427826135,1
4.653160849886402,8.637480106314683,0.7837612888326063,0
3.5296985027478422,7.550975671160548,0.7779314560258219,1
6.51050445592686,9.995789865464564,0.8188234450306451,0
3.370936124773291,7.56198908295418,0.7407783738815837,1
6.547481702284577,9.79232597083017,0.8580496794726952,0
4.5391645570424055,8.123635826024865,0.864340571602393,1
6.106939878237516,9.898923421486293,0.7831727704517552,0
2.7960058622555177,6.618595771186633,0.8020773025122621,1
4.758073904503782,8.499130416873525,0.8277364127902219,0
4.2077949008293665,7.942571971847313,0.8381892936956609,1
4.28887582610133,8.748032181304646,0.7042593029033869,0
3.9082438249287685,7.858465061372176,0.7952726758203426,1
1.5202208434569013,4.81119435422495,0.8252979085540755,0
3.9818160344945035,7.724977794945316,0.8384874672957418,1
3.274350589850424,7.530558017090815,0.7255723504915399,0
3.0420116506963617,7.101499948010734,0.7580023650006107,1
2.103079939459201,5.548830826372135,0.8583465709300117,0
3.609590072995713,7.534424000251277,0.799038369736456,1
5.73500780000265,9.472738018409597,0.8031428992181264,0
3.006124636846239,7.232492339775268,0.7221723928529908,1
6.965866752624209,10.72168541622689,0.761480709342942,0
3.5815802041287896,7.397274566529616,0.822509773857186,1
1.4371868187096979,5.345393526976095,0.6320678820083898,0
4.495914679243501,8.623077118849901,0.7598071648966686,1
5.289083617269488,9.79606133814507,0.6926076839941965,0
2.6005095113191343,6.723230085807069,0.7229568254273291,1
2.098134183101914,6.317924162530645,0.6605326755620575,0
3.508593824452218,7.619811032925407,0.7593719592345525,1
6.843360301371426,10.288912401616075,0.8123446613919919,0
2.4929666925144867,6.054100871294812,0.8547262354674968,1
2.262239654503188,5.974407574498914,0.7964504850128395,0
2.313378256969478,6.054796154319931,0.7929712843223334,1
7.351657106518585,10.44764344076367,0.8463664150839227,0
3.6227825741200506,7.460116908224845,0.8180142463497966,1
3.6294066411764887,7.954781265082747,0.7207572326613181,0
4.618621859983456,8.45487699120038,0.81190961358126,1
2.574977460762089,7.3697710534437695,0.5957654353876164,0
3.9016004444913817,7.744763531217377,0.8174031968190238,1
6.1862164319288055,9.967382743876744,0.7824790229027192,0
2.504090930377267,6.531351871696315,0.7376558584154522,1
3.5956315310911817,7.73259257567903,0.7556745358939903,0
4.364634727391835,8.28447096917245,0.7991498219474065,1
5.373767013472587,9.258046854752141,0.7878616265494546,0
4.028099470224641,8.105179719981102,0.7705214838610409,1
5.635032101678879,9.229315652315792,0.8313181440555953,0
2.9665932322640614,6.586341123945319,0.8593684892576855,1
3.670603822819527,8.0754780681635,0.7073117823956782,0
1.8671874580355148,5.9662429064571025,0.6591677079730607,1
5.081214279984412,8.665021466093213,0.8504290522419887,0
3.5004924431372366,7.40157381352179,0.8029543575256307,1
7.931137009286113,10.61416032023099,0.8846551908927486,0
4.20852914726231,7.992167111417998,0.8279633080675747,1
2.1800452104731063,6.0473732343006,0.7491034849022139,0
3.873605917318541,8.357710614195733,0.6968681893852251,1
4.707370545184809,8.734359332728712,0.7754006126434917,0
3.030767330158533,7.110903627310016,0.7532044473043901,1
4.577263203424865,8.651131361674802,0.7685461247241046,0
3.662240453532521,7.825282530335884,0.7515479012990628,1
0.9177284291790035,5.045082281853675,0.45309319759532923,0
4.322487686552031,8.077119650187063,0.832588860711701,1
4.4433638661874895,8.101285699881453,0.8507732893905584,0
3.698049157581242,7.854588428225267,0.753243993209426,1
4.741185401696618,8.417657834148033,0.8408417470844024,0
3.7154920510925353,7.720814552360965,0.7832491967556693,1
1.9723376860319475,5.643079019857022,0.7783212243599821,0
4.087772132835086,8.214998532224499,0.7611698233866775,1
1.0912198980729122,5.221253154626405,0.5030053905753096,0
1.8697060379551065,5.9508996903937135,0.6634648742722153,1
6.468968332223045,10.673481682311088,0.7135635721890496,0
3.780340193925568,7.871061449528753,0.7667859418742609,1
3.358035554321437,7.163572035250518,0.822310601300429,0
3.201032335034078,6.782902033722366,0.8743168254962749,1
10.313764822121673,12.308322586393906,0.8555183874298522,0
3.32860746927257,7.351766533108332,0.7739074610795761,1
5.943104553961351,9.668623332326796,0.7989028156769125,0
3.9274050024829688,7.9858416364989635,0.773880967045201,1
4.161970311339575,7.857964062389835,0.8470104439838961,0
3.14059547204961,7.032393618203091,0.7980232085874688,1
3.9823331930513395,8.53869218376514,0.6863801926491941,0
3.1839478510060175,6.976684873084736,0.8220109371825941,1
3.454195147460106,7.715906516909794,0.729092816413253,0
3.4443834702462337,7.13294061452815,0.8507151044513729,1
6.622107603998921,10.253826742746586,0.7914694342555879,0
2.894172608820922,6.950205879868453,0.7529028722652399,1
3.2856064706838053,7.703142257960327,0.6958082481798782,0
2.940307212644903,6.842576011675848,0.7891568165785904,1
4.156798480142317,7.995209314198731,0.817163873782712,0
3.654177725511571,7.3657271153185,0.8463856270732228,1
1.8046379394574223,5.878261484034425,0.656299608946138,0
3.059666252657389,6.895868499197576,0.8085483183059125,1
4.633090224193401,8.433352520687345,0.8186157810413378,0
3.826915002250227,7.862253977920807,0.7779730318817427,1
5.418087805530219,9.386729487507436,0.7727291548957509,0
2.5415984282528976,6.431984929836665,0.7720168172299312,1
2.748498388423948,6.723699914998207,0.7639918157225953,0
2.0721735048261634,5.835976825920774,0.7645552293119784,1
5.0992152208799535,9.38750707827538,0.7271309850996864,0
3.8869286182320866,7.6049906519379595,0.844537736609027,1
2.783681708079927,7.044865666858919,0.7048293933614376,0
3.979260618627076,7.759278878421255,0.8305571578445583,1
2.090689120763192,6.241397684272102,0.6744280309524572,0
3.3196994362333534,7.334992301771175,0.7753705540779666,1
1.8253615949978386,5.486142605779807,0.7621221573090642,0
2.8072846582847637,7.029248857539981,0.7139675580479438,1
2.7185697991079723,6.959614125987628,0.7053099817059728,0
3.2858294941272517,7.310282469863974,0.7726566925642159,1
5.130333197016872,9.070680677811918,0.7835661732526983,0
2.803467683778432,6.6573486603505785,0.7948822757574119,1
6.477835308169749,9.652839382122156,0.8736341593117545,0
2.568742641519488,6.283371835864314,0.8176076325631784,1
2.8936293090164846,7.407112720654154,0.6627578053960546,0
3.9921659906818436,7.748130575760543,0.835650336565788,1
6.870956414392072,10.571749849403385,0.7725619261585823,0
3.331763741538336,7.295456723632552,0.7866455504043116,1
2.5769929118765402,8.087277016864892,0.4951290971317166,0
2.1957422804233913,6.355223033408258,0.6831713349441452,1
3.5871663350731176,7.478062969407927,0.8060892761159344,0
2.7697702024848314,6.915698194212592,0.7277488679928988,1
4.549225202094552,8.592241944779513,0.7743446554862504,0
3.048873644050948,7.164410558080495,0.7464287516497482,1
5.011069324450327,10.291493056490108,0.5945433203506304,0
4.405400131325801,8.516520951181912,0.7632569826586115,1
4.821801807664533,8.770864261029814,0.7876521081430694,0
5.172227627324902,9.14237957010601,0.777622820854337,1
3.853564840398304,7.996452284519968,0.7573172246211836,0
3.117930945569947,6.7481008635397455,0.8604254066331474,1
5.172271672112471,8.480437030445247,0.9037633478678225,0
3.292550164777413,6.8441322527374355,0.8832944028267128,1
2.2317698839161,6.632319329399362,0.6375708025099633,0
2.5556840522309603,6.624195758328524,0.7318982528929633,1
5.249382606997125,9.044471541819943,0.806402190404043,0
3.241777984863204,7.161953273315803,0.7942005183715812,1
3.893910162068023,7.8328652271246195,0.7975436900024001,0
1.5716395462258164,5.322734222222026,0.697097057642816,1
3.2159944183557077,7.0326332814253965,0.8171263343015231,0
2.678881037619801,6.696139762507594,0.7507827275085293,1
4.329217410409014,8.414266031294183,0.768398985237406,0
3.7166162504949876,7.687437468408964,0.7903043878996969,1
4.843804351631001,8.673902822861006,0.8090350788102137,0
4.246463304828271,7.833197658002387,0.8696791710456769,1
1.916797478436012,5.4543981776235135,0.8096408569030038,0
2.959026585939117,7.050521235902824,0.7480252900103063,1
2.7322875000071054,6.666858710900372,0.7724915839692622,0
2.638076801404684,6.48047724870353,0.7893749099543385,1
3.3452439982776063,7.817740939424652,0.6878204982995549,0
4.55536211955024,8.58270354834029,0.7771136655472505,1
2.2857758993143493,6.288797786025791,0.726286969725824,0
4.163310782231114,8.001603729651775,0.8171365111531368,1
5.909798782516153,9.563697526679972,0.8119530060125414,0
3.2699936574084276,7.217730498467585,0.7887792009926349,1
2.6473931705463776,7.500028764023876,0.591428774479093,0
2.2127781650070113,6.92245076193366,0.580267157394069,1
4.70868002088038,8.379088120204191,0.842782535419543,0
2.893814229195226,7.373278896285306,0.6688969085359869,1
7.016061119573183,9.98741124453969,0.8838882526714474,0
2.9973300389432334,7.468529739337535,0.6752649388528001,1
2.5810648384501462,6.777060407339102,0.7061973199284995,0
2.541956758639282,6.496211402068408,0.7569334950738502,1
0.8907681818290288,4.361351443685982,0.5884809266749399,0
4.015592970284073,7.791032083168555,0.8313225551454504,1
3.1521627178710654,7.6514714577451315,0.6765946619438294,0
4.872236358327411,8.814969763766392,0.7879461872910145,1
3.2191807528863436,8.262269644376996,0.592592973673934,0
2.9126717700518268,6.832122471091878,0.7841337106457985,1
4.471817460517253,8.331751177239303,0.809508378899911,0
